"id","text","lat","lon","in_country","gazref","feature_type","pop_size","geom","poly","ptype"
8734,"Maitland Street",55.9437,-3.0704,NULL,"pg7051",NULL,NULL,"0101000020E6100000711B0DE02D9008C01B9E5E29CBF84B40",NULL,NULL
8737,"Dick Place",55.9338,-3.1863,NULL,"pg3397",NULL,NULL,"0101000020E61000005AF5B9DA8A7D09C09D8026C286F74B40",NULL,NULL
8740,"Hill Place",55.9463,-3.1842,NULL,"pg5570",NULL,NULL,"0101000020E6100000B7627FD93D7909C0371AC05B20F94B40",NULL,NULL
8742,"London Road",55.956,-3.1595,NULL,"pg6842",NULL,NULL,"0101000020E61000002DB29DEFA74609C0EE7C3F355EFA4B40",NULL,NULL
8749,"Leith Street",55.9548,-3.1871,NULL,"pg6543",NULL,NULL,"0101000020E61000001EA7E8482E7F09C0431CEBE236FA4B40",NULL,NULL
8750,"Buccleuch Street",55.9425,-3.1843,NULL,"pg1570",NULL,NULL,"0101000020E6100000EF384547727909C0713D0AD7A3F84B40",NULL,NULL
8752,"Royal Terrace",55.9569,-3.1783,NULL,"pg9753",NULL,NULL,"0101000020E6100000B003E78C286D09C06DC5FEB27BFA4B40",NULL,NULL
8755,"Pilrig Street",55.9657,-3.1805,NULL,"pg8827",NULL,NULL,"0101000020E61000008B6CE7FBA97109C0A4DFBE0E9CFB4B40",NULL,NULL
8759,"Clerk Street",55.9423,-3.1823,NULL,"pg2326",NULL,NULL,"0101000020E6100000857CD0B3597509C0AA8251499DF84B40",NULL,NULL
8761,"Elder Street",55.9555,-3.1904,NULL,"pg4106",NULL,NULL,"0101000020E61000006744696FF08509C0FCA9F1D24DFA4B40",NULL,NULL
8764,"Potterrow",55.9458,-3.1871,NULL,"pg9023",NULL,NULL,"0101000020E61000001EA7E8482E7F09C0454772F90FF94B40",NULL,NULL
8766,"St Margaret's Loch",55.9517029,-3.1626167,NULL,"pg10735",NULL,NULL,"0101000020E61000007E4402FC094D09C012818F66D1F94B40","0103000020E6100000010000005E0000007E4402FC094D09C012818F66D1F94B40487C3892154D09C047663F9CD1F94B4051B6ED201B4D09C0E88B18D1D1F94B40BDA02A4B194D09C0065D0C2FD2F94B4092F82697104D09C0A04FE449D2F94B40B329B2310A4D09C0B2E8E797D2F94B40D7B7DD150B4D09C08ECA4DD4D2F94B4089BE71080B4D09C0049953B8D4F94B404A4563EDEF4C09C0BC708C09D6F94B401323F02CE64C09C027F33405D7F94B4069A5B50EB34C09C0F64EBB4ED9F94B402C3295D97B4C09C04947DEDEDAF94B40E22428D9454C09C053173AC0DDF94B40ABA80BC2264C09C0C9B72D80DFF94B400502F8020E4C09C01C542CC8E0F94B40B10E91E4034C09C039679F22E2F94B40D0C59569EA4B09C003209331E3F94B40E04BE141B34B09C02638F581E4F94B40BACC9F257E4B09C0D852F64CE5F94B40FCBA1D2B424B09C06C544C4AE6F94B404700378B174B09C0DD932CCCE7F94B4049AC7B1AE64A09C005AB459FEAF94B40DE6D837FB64A09C0741200D2EDF94B404F818241884A09C0CCADB59CF0F94B408F4C2C955C4A09C0EF4F4E59F2F94B40940156FD004A09C00B15D2D0F5F94B40B8D90EFC5E4909C05025B9B2FAF94B408FA67A32FF4809C0DEBFC3FEFCF94B40FC1C1F2DCE4809C0FB1AEEC8FDF94B40967B8159A14809C06C6006BEFDF94B4009B254CD624809C0671998CBFCF94B4047E6913F184809C0860A69E8FAF94B40B3B3E89D0A4809C021A7542EF9F94B4057C38F7B044809C099F7938CF7F94B409128B4ACFB4709C0E810DD58F5F94B40EDC15A6BDE4709C0089854C8F0F94B40B5424761CD4709C0F1BD1AFBEDF94B4030078BD4C54709C016CE7F59EBF94B40B5424761CD4709C08E603EB4EAF94B40D7B09586D04709C0FFED0D19EAF94B40C679EEF3CE4709C0E8C5E468E9F94B40AFA2F5A6D84709C06B9093D3E8F94B40B55F2D2DD94709C07DB90501E8F94B402E3E6079EB4709C0667D6F78E6F94B40A9595650074809C0BB9BA73AE4F94B4068171DDA114809C0D3533FCAE3F94B40704EDB75254809C0FDBE7FF3E2F94B4082DF2B5F3C4809C0E091674DE2F94B408219F8F6534809C0871E8C33E1F94B400AD2318C604809C0E6406A6EE0F94B4002F22554704809C08780E8EEDFF94B4057056A31784809C017838769DFF94B40022CF2EB874809C0B8C205EADEF94B409B1BD313964809C0BEE1992BDEF94B40CEDDAE97A64809C000BDBA74DDF94B407FDE54A4C24809C04E74A785DCF94B4035F6DB8DF44809C0AECACF57DAF94B40A5D12EF0264909C09247CBDCD7F94B40E9CAB106394909C0B6DB2E34D7F94B407183EB9B454909C0092241A7D6F94B400376DABF574909C0A4D299C5D5F94B40DF217B736E4909C040DF162CD5F94B4047A9296E814909C0E1C27064D4F94B40E90C8CBCAC4909C0C4DD0F2ED3F94B40FA9AE5B2D14909C02F38DE78D2F94B405805C5EAEA4909C005B93077D2F94B4011233ABA004A09C089B1F105D2F94B402E2B03BD264A09C036FB4D72D1F94B40BEFD14223B4A09C077329303D1F94B40144E1C8A4C4A09C0663D6B6DD0F94B409BC69BA15D4A09C0011CD6AFCFF94B40FD07A238914A09C0D2F99573CEF94B4059A65F22DE4A09C0B5B810F5CCF94B4037401F1B374B09C0B05D352ACBF94B40BF3225485B4B09C015B3147FCAF94B40EA31DB5F874B09C09F54A0BBC9F94B40071DBE96A14B09C0224D614AC9F94B400417D0B0BD4B09C099976835C9F94B40EE9980BADC4B09C099695611C9F94B40C22852ABF94B09C0CF20F422C9F94B402E4D5B6D0F4C09C0F8FBC56CC9F94B40A84B6B781F4C09C0696FF085C9F94B40A8853710374C09C004BEECE8C9F94B40550960144E4C09C03F04B05CCAF94B40BE930502534C09C0AA72EB7FCAF94B400270A24C594C09C0B077DA75CAF94B402418BD09744C09C07A7885F4CAF94B40682E26EC914C09C0C7574CB6CBF94B409B2ACE07BA4C09C050F39F7FCCF94B40DF4037EAD74C09C04F070D58CDF94B400B26FE28EA4C09C04F01D5E4CEF94B40C7832D76FB4C09C0E9BF6268D0F94B40D8BAD408FD4C09C0715BB631D1F94B407E4402FC094D09C012818F66D1F94B40","natural"
8769,"Mayfield",55.87465,-3.0376966,NULL,"pg7224",NULL,NULL,"0101000020E6100000F75C01E0334D08C024B9FC87F4EF4B40",NULL,NULL
8770,"Minto Street",55.9343,-3.1747,NULL,"pg7470",NULL,NULL,"0101000020E6100000BDE3141DC96509C08F53742497F74B40",NULL,NULL
8775,"Thistle Street",55.9543,-3.1977,NULL,"pg11935",NULL,NULL,"0101000020E6100000865AD3BCE39409C052499D8026FA4B40",NULL,NULL
8784,"Bonnington",55.9713728,-3.1839339,NULL,"pg1192",NULL,NULL,"0101000020E610000081012956B27809C0AA1CA4F155FC4B40",NULL,NULL
8793,"Scotland Street",55.9599,-3.1951,NULL,"pg9969",NULL,NULL,"0101000020E6100000C898BB96908F09C017B7D100DEFA4B40",NULL,NULL
8795,"South Gray's Close",55.9495,-3.1849,NULL,"pg10316",NULL,NULL,"0101000020E6100000423EE8D9AC7A09C0A8C64B3789F94B40",NULL,NULL
8797,"Bonnington Road",55.9707,-3.1799,NULL,"pg1189",NULL,NULL,"0101000020E6100000386744696F7009C0151DC9E53FFC4B40",NULL,NULL
8798,"Barony Street",55.958,-3.1911,NULL,"pg727",NULL,NULL,"0101000020E6100000F31FD26F5F8709C0B4C876BE9FFA4B40",NULL,NULL
8799,"Leith Street",55.954378,-3.186847,NULL,"pg6542",NULL,NULL,"0101000020E610000080D8D2A3A97E09C0CD02ED0E29FA4B40",NULL,NULL
8802,"Industrial School",55.960643,-3.179991,NULL,"pg5915",NULL,NULL,"0101000020E61000003D98141F9F7009C0CF108E59F6FA4B40",NULL,NULL
8814,"Buccleuch Street",55.892696,-3.0718,NULL,"pg1569",NULL,NULL,"0101000020E610000089D2DEE00B9308C090A2CEDC43F24B40",NULL,NULL
8821,"East Calder",55.8947272,-3.4630602,NULL,"pg3799",NULL,NULL,"0101000020E61000003EA2F8E758B40BC0BB6BBF6B86F24B40",NULL,NULL
8822,"Bathgate",55.907517,-3.644212,NULL,"pg743",NULL,NULL,"0101000020E6100000A986FD9E58270DC032C85D8429F44B40",NULL,NULL
8830,"Minto Street",55.9365,-3.177,NULL,"pg7471",NULL,NULL,"0101000020E6100000D122DBF97E6A09C01D5A643BDFF74B40",NULL,NULL
8847,"Commercial Inn",55.851787,-3.569731,NULL,"pg2572",NULL,NULL,"0101000020E610000096236420CF8E0CC038143E5B07ED4B40",NULL,NULL
8851,"Great King Street",55.9578,-3.1996,NULL,"pg5074",NULL,NULL,"0101000020E6100000B84082E2C79809C0ED0DBE3099FA4B40",NULL,NULL
8852,"Drummond Place",55.958565,-3.195176,NULL,"pg3557",NULL,NULL,"0101000020E610000078B6476FB88F09C08D0B0742B2FA4B40",NULL,NULL
8906,"University of Edinburgh",55.94757,-3.181851,NULL,"pg12221",NULL,NULL,"0101000020E61000008CF50D4C6E7409C0DA5548F949F94B40",NULL,NULL
8920,"Graham Street",55.9725,-3.1864,NULL,"pg4985",NULL,NULL,"0101000020E610000092CB7F48BF7D09C014AE47E17AFC4B40",NULL,NULL
8921,"Keir Street",55.9454,-3.1975,NULL,"pg6124",NULL,NULL,"0101000020E610000014AE47E17A9409C0B7D100DE02F94B40",NULL,NULL
8959,"North Queensferry",56.0100806,-3.3942239,NULL,"pg8208",NULL,NULL,"0101000020E6100000A0692EDC5E270BC07BA933524A014C40",NULL,NULL
8960,"South Queensferry",55.9898274,-3.3972947,NULL,"pg10353",NULL,NULL,"0101000020E610000038FEFAD7A82D0BC0A5D70BAAB2FE4B40",NULL,NULL
8962,"Cramond Brig",55.9652866,-3.3173288,NULL,"pg11459",NULL,NULL,"0101000020E6100000A3A190AEE3890AC02E22E5828EFB4B40",NULL,NULL
8963,"Nether Bow Port",55.950621,-3.184278,NULL,"pg10",NULL,NULL,"0101000020E610000072FA7ABE667909C006F2ECF2ADF94B40",NULL,NULL
8980,"Cant's Close",55.950066,-3.186715,NULL,"pg1881",NULL,NULL,"0101000020E61000009161156F647E09C051853FC39BF94B40",NULL,NULL
9236,"Prestonfield House",55.937303,-3.158726,NULL,"pg9072",NULL,NULL,"0101000020E6100000FD321823124509C0AAB8718BF9F74B40",NULL,NULL
9285,"The Shandon",55.9333493,-3.2349297,NULL,"pg11833",NULL,NULL,"0101000020E61000006BDF92D222E109C04C9F67FD77F74B40",NULL,NULL
9360,"Harelaw",55.979342,-2.881245,NULL,"pg5336",NULL,NULL,"0101000020E6100000B01BB62DCA0C07C0B4CC22145BFD4B40",NULL,NULL
9466,"The Grove",55.9408,-3.0396,NULL,"pg11539",NULL,NULL,"0101000020E6100000705F07CE195108C0D50968226CF84B40",NULL,NULL
9505,"Candlemaker Row",55.9474,-3.1922,NULL,"pg1846",NULL,NULL,"0101000020E610000061545227A08909C07E1D386744F94B40",NULL,NULL
9513,"Waterloo Place",55.9539,-3.1858,NULL,"pg12439",NULL,NULL,"0101000020E61000003FC6DCB5847C09C0C3D32B6519FA4B40",NULL,NULL
9525,"Frederick Street",55.9515,-3.1995,NULL,"pg4572",NULL,NULL,"0101000020E61000007F6ABC74939809C06F1283C0CAF94B40",NULL,NULL
9528,"Home Farm",55.981179,-3.330502,NULL,"pg5667",NULL,NULL,"0101000020E6100000CA198A3BDEA40AC0D042024697FD4B40",NULL,NULL
9531,"The Den",56.029338,-2.687215,NULL,"pg11469",NULL,NULL,"0101000020E6100000AC90F2936A7F05C0D943FB58C1034C40",NULL,NULL
9532,"The White House",55.932772,-3.200256,NULL,"pg11907",NULL,NULL,"0101000020E6100000499F56D11F9A09C0F04FA91265F74B40",NULL,NULL
9535,"Leith Walk",55.9601,-3.1822,NULL,"pg6551",NULL,NULL,"0101000020E61000004CA60A46257509C0DE718A8EE4FA4B40",NULL,NULL
9836,"Stenton",55.961825,-2.601426,NULL,"pg11002",NULL,NULL,"0101000020E610000078B6476FB8CF04C0D3BCE3141DFB4B40",NULL,NULL
9847,"Muirhouse",55.9667115,-3.2528178,NULL,"pg7761",NULL,NULL,"0101000020E6100000FAC5B656C5050AC06495D233BDFB4B40","0103000020E61000000100000023000000FAC5B656C5050AC06495D233BDFB4B40160E29AB8E110AC034338EECA5FB4B40316AAD1EE6110AC053B70E69AFFB4B40201E2EDE34120AC0605793A7ACFB4B40CFF3A78DEA140AC0116F9D7FBBFB4B40657330F6B9150AC044B86EEFBFFB4B40CB60318FA1180AC0B7D672C2DFFB4B40378AAC35941A0AC0DC2F9FAC18FC4B405B40683D7C190AC074BBF2B457FC4B402002B3E7D71B0AC0D7B331C04FFC4B40A224C918C41C0AC02755360763FC4B40689CE16135210AC0394D559055FC4B40DC9035D9F5210AC06D043D2F70FC4B406952AF004B230AC0E9C946318AFC4B40DC627E6E681A0AC0B54478C59DFC4B4007FBC09F2B1B0AC0D0F29771AEFC4B408C78FC28341A0AC0E2A65027EAFC4B40453C235BA71B0AC09E55B0D705FD4B409566F3380C160AC0C1D2AF6312FD4B40659588A6A2070AC07961C66F65FD4B40405E59B3DF040AC01473B5BA41FD4B4024511ECCDC020AC036A737482DFD4B4092448A5CCBFF09C0786572C520FD4B405CEE8277A8FC09C09C97796121FD4B40217134EC9CFB09C07D7D080500FD4B409494AAA399FD09C03B74D59700FD4B4070DEEE9BB1FE09C0B9F71510FFFC4B403D484F9143040AC050752387E3FC4B401948612871070AC0E29A96B3D2FC4B40FFEBDCB419070AC07F0173E3CCFC4B401BD7BFEB33070AC0463DE9E9C8FC4B4018B90265AE070AC01D684F13C7FC4B40AA0029FBF8050AC0363003DF7EFC4B4036BE405AADFD09C0DEEF0687CDFB4B40FAC5B656C5050AC06495D233BDFB4B40","suburb"
9957,"The Murrays",55.886178,-2.946247,NULL,"pg11670",NULL,NULL,"0101000020E6100000418177F2E99107C0A437DC476EF14B40",NULL,NULL
9959,"Gayfield Square",55.9592164,-3.1859645,NULL,"pg4658",NULL,NULL,"0101000020E610000066BCADF4DA7C09C0B8E45D9AC7FA4B40","0103000020E6100000010000000500000066BCADF4DA7C09C0B8E45D9AC7FA4B40A3714D26137C09C0EAF9E472CDFA4B40DFCFDF3AB57909C01B78FF69B4FA4B407FFB9529417A09C0201219B1AAFA4B4066BCADF4DA7C09C0B8E45D9AC7FA4B40","land"
10128,"St Leonard's Hill",55.9438,-3.1787,NULL,"pg10715",NULL,NULL,"0101000020E6100000925CFE43FA6D09C07FFB3A70CEF84B40",NULL,NULL
10432,"House of Dean",55.952941,-3.223478,NULL,"pg5758",NULL,NULL,"0101000020E610000000016BD5AEC909C03F027FF8F9F94B40",NULL,NULL
10461,"Craig's Close",55.949945,-3.189914,NULL,"pg2730",NULL,NULL,"0101000020E61000009C6B98A1F18409C0D6FF39CC97F94B40",NULL,NULL
10563,"Old Manse",55.825312,-3.009432,NULL,"pg8361",NULL,NULL,"0101000020E610000077499C15511308C0887FD8D2A3E94B40",NULL,NULL
10643,"Lugton",55.897625,-3.077469,NULL,"pg6982",NULL,NULL,"0101000020E61000006EA12B11A89E08C037894160E5F24B40",NULL,NULL
10645,"Loanhead",55.8792324,-3.1477199,NULL,"pg6753",NULL,NULL,"0101000020E610000043BF5BC5872E09C0B3CAF1AF8AF04B40",NULL,NULL
10646,"Roslin",55.854994,-3.168479,NULL,"pg9658",NULL,NULL,"0101000020E6100000958098840B5909C05B23827170ED4B40",NULL,NULL
10663,"St Germains",55.957575,-2.918854,NULL,"pg10632",NULL,NULL,"0101000020E6100000E9633E20D05907C0CD3B4ED191FA4B40",NULL,NULL
10722,"Traprain",55.973297,-2.654608,NULL,"pg12083",NULL,NULL,"0101000020E610000089997D1EA33C05C0C02500FF94FC4B40",NULL,NULL
10724,"Blackhall",55.9575056,-3.2573799,NULL,"pg1059",NULL,NULL,"0101000020E6100000982E69311D0F0AC051DE228B8FFA4B40","0103000020E6100000010000000E000000C6E0BC93AA380AC0C37D891D32FB4B404414387E4D2B0AC0A019C40776FA4B40A36CDB41362A0AC0853A51B758FA4B40A38E33F21E2C0AC0AB6A93D453FA4B40F5E0496650280AC0CEF3F11A05FA4B40F663EEB5FB100AC0A027AFDF5DFA4B40CE2C53DD6D080AC0A855F48766FA4B40748FB63BB5040AC0EA8C391966FA4B4046C2AD71ECFF09C0290989B48DFA4B401435E213FC100AC0910E0F61FCFA4B403A083A5AD5120AC059E9A4AD00FB4B40F67B629D2A1F0AC015DA835A1DFB4B408558A25813300AC0C12962C735FB4B40C6E0BC93AA380AC0C37D891D32FB4B40","neighbourhood"
10886,"Whitelaw",55.944881,-2.698078,NULL,"pg12828",NULL,NULL,"0101000020E6100000EB7420EBA99505C04FCE50DCF1F84B40",NULL,NULL
10912,"Bridge-End",55.81875,-3.702395,NULL,"pg1345",NULL,NULL,"0101000020E6100000CAFD0E45819E0DC0CDCCCCCCCCE84B40",NULL,NULL
11175,"Niddry",55.9313817,-3.1221785,NULL,"pg8113",NULL,NULL,"0101000020E6100000D731AEB838FA08C0E4CBFA8337F74B40",NULL,NULL
11228,"Saughton",55.9297516,-3.2712758,NULL,"pg9933",NULL,NULL,"0101000020E6100000E59189A5922B0AC0ACB3B51902F74B40","0103000020E6100000010000000D000000F2D3B837BF210AC0BE78F5E0A4F74B408DE3D1D73D230AC03288B43286F74B407D9EF5DF391A0AC06A5F8ABCF6F64B40866E9B4E570C0AC01EF4119D0AF74B40B239BD416A090AC0F7C0D88C1DF74B40AFCC00BCAA080AC05576B0B442F74B40B6300BED9C060AC09197DAF74DF74B4091C481469F050AC0A8AED74F5AF74B403EF1F7E692050AC014B6FA4564F74B40F94B8BFA24070AC0DBC35E2860F74B40862D872705170AC05A0AED41ADF74B40622019BCF9170AC0DB72897EC8F74B40F2D3B837BF210AC0BE78F5E0A4F74B40","suburb"
11253,"Polwarth",55.931354,-3.2279834,NULL,"pg8959",NULL,NULL,"0101000020E6100000413FF8F5E8D209C0D87F9D9B36F74B40","0103000020E610000001000000290000005457998466C209C0151FFA4910F84B403B3025372FC309C05FC9FA720BF84B409664784721C409C06814DC5905F84B4001AB7E00ADC409C0B8D7385101F84B400856D5CBEFC409C0C55D1844FFF74B40A759A0DD21C509C08A4B9F67FDF74B401772B6CA5DC509C02630421DFBF74B40EFF494E6A0C509C051BB5F05F8F74B40F17332271EC609C06067542AF2F74B40A5F44C2F31C609C06D01A1F5F0F74B4020BEA7CD93C609C0BD827EF0EBF74B402F8BE4863AC709C0391FE8B2E2F74B40CA4807358DC709C0B88086EDDDF74B400DD30847DAC709C06DF5E681D9F74B404EA6C0B80AC809C09EFBBCF3D5F74B40497DFE2037C809C0A0D91AB6D2F74B406C45F69C4FC809C05A057B5DD0F74B40E3E36E6B66C809C0FC64D69CCDF74B40F1D7648D7AC809C0EC33677DCAF74B40B68C2F359DC809C0DDE05520C4F74B403408BD48B2C809C0507A956BC0F74B40B4C304DAC2C809C03ABA00EABCF74B40EF9FB82DDBC809C049C21957B7F74B40F7D676C9EEC809C0983DBFDEB3F74B40C6E5D3BE14C909C041608A17B0F74B4010B9742733C909C066E6B809ADF74B40116DC7D45DC909C0BBAE04F7A8F74B40D1A11D8189C909C034D769A4A5F74B40B7DE2527C9C909C0FB12E0AAA1F74B40BB88A53792CA09C03656629E95F74B40062A8826F5CA09C0C8282A768FF74B409BEB8F8BC5CA09C00D1C2B8C88F74B40A02413A6DEC909C0D0926C1A80F74B40D3872EA86FC909C0F7AE415F7AF74B4031ABC14538B709C074B0A316EFF74B403600C056AEBC09C02CC36E8E29F84B40B7E809F082BD09C09B8015962EF84B40F673547FCEBE09C06FEC7EBA26F84B40A7CEA3E2FFBE09C0E7C6F48425F84B40EBEC1AE379BF09C06B555C6622F84B405457998466C209C0151FFA4910F84B40","neighbourhood"
11330,"Belhaven",56.004177,-2.518988,NULL,"pg833",NULL,NULL,"0101000020E6100000AF21382EE32604C09C3237DF88004C40",NULL,NULL
11375,"Pinkie House",55.943695,-3.0449,NULL,"pg8857",NULL,NULL,"0101000020E610000024B9FC87F45B08C009336DFFCAF84B40",NULL,NULL
11387,"St Ninian's",56.00005,-2.511141,NULL,"pg10828",NULL,NULL,"0101000020E61000006B28B517D11604C0B22E6EA301004C40",NULL,NULL
11452,"Moredun",55.9136071,-3.1420507,NULL,"pg7571",NULL,NULL,"0101000020E6100000C3FD367AEB2209C05BF2D313F1F44B40",NULL,NULL
11466,"Kirkgate",55.913,-3.1609,NULL,"pg6272",NULL,NULL,"0101000020E610000044696FF0854909C0BE9F1A2FDDF44B40",NULL,NULL
11604,"Marchmont",55.9357079,-3.1994664,NULL,"pg7115",NULL,NULL,"0101000020E6100000F33405D7819809C0EE8DC646C5F74B40","0103000020E610000001000000100000008A4AD9D8DB8C09C01D9BD31BA4F74B401B8CC7FB278E09C001C92A5BDAF74B40F9252C3B0E8D09C069D7CE41E1F74B40D2F07739368C09C06273C410EFF74B401206AFA7678B09C0A081FD7C00F84B40764AAC318D8B09C096A9EE3614F84B40FC9B61B4D88709C0BBFBD29112F84B407C37CC86EB8709C0B31BC75922F84B409CF9D51C208809C05A7EE02A4FF84B40938E72309B9009C05AE6BEE666F84B403842507F079009C089DF5EE344F84B406E71E888D7A009C0DCAEE13323F84B4001FE840E159E09C0C24769DBD5F74B40A88A4E3BA19C09C0785D64A7C4F74B40279DED76629B09C0FC9353967CF74B408A4AD9D8DB8C09C01D9BD31BA4F74B40","suburb"
11644,"Bankton",55.953547,-2.951237,NULL,"pg663",NULL,NULL,"0101000020E610000012F6ED24229C07C07619FED30DFA4B40",NULL,NULL
11656,"Green Mantle",55.943894,-3.183804,NULL,"pg11537",NULL,NULL,"0101000020E6100000EBFD463B6E7809C00072C284D1F84B40",NULL,NULL
11697,"Charity Workhouse",55.946154,-3.191655,NULL,"pg2179",NULL,NULL,"0101000020E610000046EBA86A828809C0637D03931BF94B40",NULL,NULL
11752,"Prestonfield",55.9396173,-3.1630777,NULL,"pg9079",NULL,NULL,"0101000020E6100000BBA761AEFB4D09C0BF20336145F84B40","0103000020E6100000010000001A000000BBA761AEFB4D09C0BF20336145F84B40DC7EF964C55009C0029B73F04CF84B4030F88FE0A15309C02479533651F84B4064117981485509C0FF266FDB52F84B407804DC98435709C0FB3669BF5AF84B40310A82C7B75709C0D71297885CF84B40F9927CDB025809C09456D7FC53F84B40D4D4B2B5BE5809C07C9285F93CF84B40D0059A74005909C0B25D465623F84B403CE8C880A25809C0783F13060AF84B4063AC808CCA5709C09F477B7203F84B40F5C3639A445809C07CED992501F84B40B53D3036635709C03CA5DEAEF2F74B404E83FD32735C09C026D98FB9D7F74B406B323E27185909C0131CA89DABF74B40E4970BA6AB5509C0F214281884F74B40549A8356164B09C070DA4246F6F64B4061E8C715CD4909C0982A6222EFF64B4038B7AE3D583B09C023EC25D75EF74B40484D60DFF33809C093CFE11060F74B407EB0E7C64F2E09C0673DC62643F74B4067B1B90FE52009C06601C92A5BF74B40CB0F5CE5092409C01E3D34E2B8F74B40B212F3ACA42509C02C68B51BD8F74B403E40F7E5CC4609C00A16E2EC31F84B40BBA761AEFB4D09C0BF20336145F84B40","suburb"
11864,"Inverleith",55.9661275,-3.214736,NULL,"pg5977",NULL,NULL,"0101000020E6100000DB300A82C7B709C01422E010AAFB4B40","0103000020E61000000100000005000000CC0DE1F31EC209C0D1F2F22A21FC4B40C4036FEDE9BF09C02C7BB71E2AFC4B40A8A78FC01FBE09C038143E5B07FC4B40B30EA2105CC009C0DDB98B8BFEFB4B40CC0DE1F31EC209C0D1F2F22A21FC4B40","neighbourhood"
11917,"Ashburnham",55.98749,-3.385685,NULL,"pg401",NULL,NULL,"0101000020E61000004B766C04E2150BC04390831266FE4B40",NULL,NULL
11992,"Belhaven",55.993743,-2.54663,NULL,"pg832",NULL,NULL,"0101000020E61000008F19A88C7F5F04C081D07AF832FF4B40",NULL,NULL
12005,"Fountainhall",55.898259,-2.920729,NULL,"pg4530",NULL,NULL,"0101000020E61000008DD47B2AA75D07C0392BA226FAF24B40",NULL,NULL
12015,"Gray's Mill",55.925,-3.255277,NULL,"pg5065",NULL,NULL,"0101000020E6100000315EF3AACE0A0AC06666666666F64B40",NULL,NULL
12019,"Pinkie House",55.941674,-3.041564,NULL,"pg8853",NULL,NULL,"0101000020E61000000E87A5811F5508C02BBF0CC688F84B40",NULL,NULL
12039,"Comely Bank",55.9586,-3.2246,NULL,"pg2545",NULL,NULL,"0101000020E6100000EB73B515FBCB09C009F9A067B3FA4B40",NULL,NULL
12041,"Rock Garden",55.9640301,-3.2055016,NULL,"pg9558",NULL,NULL,"0101000020E61000009434DA05DEA409C008EE9B5665FB4B40",NULL,NULL
12044,"The Tron",55.949965,-3.187833,NULL,"pg12124",NULL,NULL,"0101000020E610000065E08096AE8009C01DACFF7398F94B40",NULL,NULL
12068,"Raeburn Place",55.9591,-3.2125,NULL,"pg9252",NULL,NULL,"0101000020E61000003333333333B309C0FBCBEEC9C3FA4B40",NULL,NULL
12069,"Dreghorn",55.894086,-3.232499,NULL,"pg3497",NULL,NULL,"0101000020E610000056D28A6F28DC09C0DEE7F86871F24B40",NULL,NULL
